,date,team,goals,xg,pass_success_rate,possession,tot_duels_win_rate,sobotr,cornwsr,fkwsr,pen_conversion_rate,acc_cross_rate,succ_for_passes_rate,succ_back_passes_rate,succ_lat_passes_rate,succ_long_passes_rate,succ_fin_third_passes_rate,succ_prog_passes_rate,succ_smart_passes_rate,succ_throw_ins_rate,mean_shot_dist,mean_pass_len,ppda,passes_per_minute,goal_conversion_rate,touches_in_box_per_minute,recoveries_per_minute,shots_on_target_rate
488,10/1/21, UCLA Bruins,3,1.58,79.6,34.16,49.02,33.33,0.0,33.33,0,41.67,76.15,83.05,86.92,53.85,70.0,72.55,20.0,75.0,15.7,17.86,17.0,3.4271844660194173,0.3333333333333333,0.13592233009708737,0.7669902912621359,0.5555555555555556
489,9/26/21, UCLA Bruins,2,1.67,88.06,65.69,50.8,40.0,25.0,0.0,100,31.58,75.95,100.0,91.49,58.06,78.08,80.43,57.14,86.96,18.15,19.91,5.46,6.347368421052631,0.14285714285714285,0.18947368421052632,0.968421052631579,0.42857142857142855
490,9/20/21, UCLA Bruins,2,1.95,89.43,64.71,48.62,25.0,50.0,0.0,0,22.58,88.83,98.56,87.5,43.75,82.43,87.36,18.18,80.0,16.75,17.66,5.66,7.918367346938775,0.125,0.23469387755102042,1.0510204081632653,0.4375
491,9/17/21, UCLA Bruins,2,1.19,82.81,56.3,45.76,100.0,0.0,0.0,100,36.36,70.63,96.72,87.3,59.68,55.81,68.13,0.0,84.62,18.17,22.3,12.5,4.25,0.2857142857142857,0.10576923076923077,0.8365384615384616,0.8571428571428571
492,9/11/21, UCLA Bruins,0,0.96,87.17,66.01,51.08,50.0,30.0,0.0,0,29.17,77.91,95.95,92.16,52.63,72.84,78.75,50.0,95.83,17.4,21.6,5.89,6.268041237113402,0.0,0.17525773195876287,0.9484536082474226,0.2727272727272727
493,9/7/21, UCLA Bruins,4,3.74,90.47,69.98,52.81,100.0,40.0,50.0,100,35.29,81.77,96.46,94.25,58.33,85.71,81.4,33.33,83.33,12.12,19.53,7.12,6.961538461538462,0.25,0.20192307692307693,0.8269230769230769,0.375
494,9/4/21, UCLA Bruins,1,0.67,89.15,55.71,50.44,40.0,0.0,0.0,0,42.86,75.29,95.96,94.34,56.82,63.33,75.0,40.0,80.0,23.54,20.01,7.73,6.239583333333333,0.16666666666666666,0.13541666666666666,0.9479166666666666,0.5
495,8/30/21, UCLA Bruins,2,1.67,87.04,66.47,43.59,50.0,33.33,33.33,0,42.86,76.77,98.81,93.83,46.94,70.37,81.82,58.33,97.06,14.76,22.51,5.24,6.415841584158416,0.2,0.21782178217821782,0.9603960396039604,0.6
496,8/27/21, UCLA Bruins,1,0.63,86.34,66.17,47.26,33.33,0.0,0.0,0,10.0,73.4,95.79,93.86,50.0,72.37,75.51,40.0,89.19,19.89,21.13,9.25,5.970873786407767,0.14285714285714285,0.08737864077669903,0.8446601941747572,0.5714285714285714
497,11/3/24, Northwestern Wildcats,4,1.79,76.97,52.78,48.48,42.86,16.67,100.0,0,35.71,65.93,95.45,82.52,52.24,67.8,68.93,50.0,81.82,18.34,20.92,8.56,4.384615384615385,0.25,0.17307692307692307,1.1346153846153846,0.5625
498,10/30/24, Northwestern Wildcats,1,0.84,79.19,43.19,49.78,0.0,0.0,0.0,0,63.64,67.59,92.73,90.08,57.14,48.0,61.54,0.0,64.0,17.46,20.35,14.47,3.490566037735849,0.1,0.16037735849056603,0.7358490566037735,0.1
499,10/26/24, Northwestern Wildcats,0,0.72,72.73,37.19,47.75,25.0,33.33,40.0,0,33.33,53.29,93.55,89.66,33.33,54.29,70.15,0.0,77.42,19.5,22.79,14.15,3.0555555555555554,0.0,0.1111111111111111,0.7407407407407407,0.09090909090909091
500,10/19/24, Northwestern Wildcats,1,1.06,66.89,38.04,49.19,0.0,33.33,50.0,0,12.5,56.52,96.55,74.19,41.54,56.25,54.1,0.0,67.74,13.05,22.47,9.03,2.5258620689655173,0.14285714285714285,0.16379310344827586,0.8879310344827587,0.42857142857142855
501,10/16/24, Northwestern Wildcats,0,0.19,63.93,38.86,46.04,0.0,14.29,0.0,0,42.86,52.07,77.78,82.09,42.11,50.0,63.16,0.0,71.88,20.7,22.49,11.64,2.3461538461538463,0.0,0.08653846153846154,1.0192307692307692,0.16666666666666666
502,10/12/24, Northwestern Wildcats,2,1.91,78.49,44.75,53.77,0.0,16.67,0.0,0,34.78,67.69,89.06,87.18,58.7,61.11,77.33,100.0,75.86,17.67,20.41,9.05,3.225225225225225,0.18181818181818182,0.2072072072072072,0.8198198198198198,0.2727272727272727
503,10/6/24, Northwestern Wildcats,4,4.17,81.9,67.1,48.13,60.0,16.67,0.0,100,28.57,77.17,94.81,81.32,47.22,64.56,86.36,0.0,97.06,15.21,19.82,4.6,5.36,0.2,0.35,0.85,0.4
504,10/1/24, Northwestern Wildcats,0,0.87,78.06,43.11,53.67,40.0,50.0,25.0,0,12.5,62.67,94.12,88.7,35.29,49.06,73.47,0.0,96.43,19.7,19.88,13.16,3.6363636363636362,0.0,0.0707070707070707,0.8585858585858586,0.4444444444444444
505,9/28/24, Northwestern Wildcats,1,1.21,81.87,57.34,51.63,0.0,83.33,33.33,0,15.79,68.9,95.0,89.2,50.82,57.63,70.37,0.0,80.0,17.02,21.11,6.39,4.539823008849558,0.09090909090909091,0.12389380530973451,0.8495575221238938,0.18181818181818182
506,9/21/24, Northwestern Wildcats,0,1.52,77.08,47.14,48.57,20.0,100.0,0.0,0,40.0,67.95,89.19,87.7,49.02,59.32,69.57,0.0,75.0,16.61,22.57,9.77,3.2616822429906542,0.0,0.102803738317757,0.719626168224299,0.25
507,9/14/24, Northwestern Wildcats,0,1.3,77.66,53.47,53.88,16.67,57.14,0.0,0,17.65,68.28,89.36,82.54,50.94,62.96,73.26,0.0,82.14,16.23,21.33,6.24,3.701923076923077,0.0,0.18269230769230768,0.7403846153846154,0.2857142857142857
508,9/10/24, Northwestern Wildcats,1,1.09,74.61,39.02,45.52,50.0,20.0,0.0,0,50.0,61.98,90.0,81.48,39.13,50.0,69.86,0.0,75.0,20.12,21.19,9.0,3.127450980392157,0.07692307692307693,0.18627450980392157,0.8921568627450981,0.23076923076923078
509,9/6/24, Northwestern Wildcats,0,0.35,61.92,40.46,42.42,25.0,40.0,25.0,0,41.67,54.17,80.95,75.76,36.84,55.77,58.44,0.0,61.76,22.78,22.31,8.06,2.4895833333333335,0.0,0.15625,1.0416666666666667,0.42857142857142855
510,9/3/24, Northwestern Wildcats,1,1.88,75.2,37.78,50.0,33.33,0.0,0.0,0,50.0,65.38,93.1,84.44,41.86,56.45,72.22,100.0,78.79,19.23,23.34,17.48,2.6315789473684212,0.0625,0.1368421052631579,0.8526315789473684,0.3125
511,8/31/24, Northwestern Wildcats,2,1.48,73.76,53.12,39.16,40.0,0.0,20.0,0,37.5,56.96,87.88,87.85,45.45,53.7,64.77,0.0,74.29,16.08,22.44,6.48,3.3388429752066116,0.18181818181818182,0.09917355371900827,0.9173553719008265,0.36363636363636365
512,8/25/24, Northwestern Wildcats,2,1.5,70.15,43.62,52.67,28.57,0.0,50.0,0,30.77,60.26,94.29,76.24,47.37,55.93,63.86,0.0,75.0,18.69,20.86,7.2,3.018018018018018,0.14285714285714285,0.15315315315315314,0.9009009009009009,0.42857142857142855
513,8/22/24, Northwestern Wildcats,2,1.31,82.62,52.29,47.64,33.33,44.44,0.0,0,42.86,72.73,96.72,85.51,61.9,66.67,83.33,0.0,70.37,19.65,20.04,6.67,4.01010101010101,0.10526315789473684,0.23232323232323232,0.8686868686868687,0.3157894736842105
514,11/3/24, Michigan State Spartans,0,2.53,85.47,50.67,51.12,0.0,75.0,0.0,0,50.0,77.53,91.43,92.79,71.43,81.16,81.37,40.0,94.44,16.91,20.25,12.63,4.566371681415929,0.0,0.22123893805309736,0.6991150442477876,0.19047619047619047
515,10/29/24, Michigan State Spartans,2,0.86,75.22,37.34,52.14,20.0,40.0,20.0,0,44.44,62.22,83.33,89.52,38.1,55.81,56.96,0.0,77.78,20.72,20.99,24.0,3.0454545454545454,0.16666666666666666,0.16363636363636364,0.8272727272727273,0.3333333333333333
516,10/23/24, Michigan State Spartans,0,0.31,78.1,53.13,52.02,0.0,0.0,0.0,0,16.67,67.16,88.24,87.04,61.67,70.59,68.83,100.0,87.18,15.84,20.83,7.76,3.951923076923077,0.0,0.14423076923076922,0.7115384615384616,0.75
517,10/19/24, Michigan State Spartans,1,1.68,81.39,45.3,50.65,66.67,0.0,50.0,100,25.0,70.76,89.71,90.5,58.73,70.73,80.2,25.0,94.44,18.9,23.0,11.23,4.238532110091743,0.09090909090909091,0.22018348623853212,0.8623853211009175,0.45454545454545453
518,10/12/24, Michigan State Spartans,2,1.03,84.33,41.79,42.51,66.67,50.0,0.0,0,33.33,68.07,96.55,92.59,56.76,58.97,65.63,0.0,63.64,17.23,20.63,12.81,3.5462962962962963,0.2857142857142857,0.08333333333333333,0.8425925925925926,0.42857142857142855
519,10/6/24, Michigan State Spartans,1,0.43,79.11,41.46,52.91,50.0,33.33,0.0,0,0.0,62.6,91.18,90.4,55.1,48.98,59.65,0.0,52.63,21.28,20.83,10.37,3.419047619047619,0.14285714285714285,0.05714285714285714,0.819047619047619,0.7142857142857143
520,10/1/24, Michigan State Spartans,1,1.91,86.02,56.89,44.95,0.0,50.0,50.0,0,33.33,73.13,97.26,92.83,50.94,72.22,70.73,0.0,83.33,16.7,20.35,11.12,5.202020202020202,0.07142857142857142,0.23232323232323232,0.8888888888888888,0.2857142857142857
521,9/28/24, Michigan State Spartans,1,0.98,80.06,32.63,50.64,100.0,50.0,0.0,0,40.0,68.25,89.55,87.96,50.0,61.29,76.56,0.0,57.14,16.39,21.67,13.36,3.2755102040816326,0.2,0.12244897959183673,0.9489795918367347,0.8
522,9/21/24, Michigan State Spartans,1,0.92,83.48,48.59,47.21,14.29,0.0,100.0,0,21.43,76.57,92.86,86.43,60.78,79.03,68.04,0.0,80.0,20.05,19.95,18.7,5.355769230769231,0.07692307692307693,0.18269230769230768,0.9615384615384616,0.23076923076923078
523,9/14/24, Michigan State Spartans,1,1.02,79.95,46.81,50.0,33.33,0.0,0.0,0,41.67,66.9,95.38,87.79,57.69,64.0,75.0,0.0,68.18,17.79,19.87,9.09,3.7641509433962264,0.125,0.1509433962264151,1.0377358490566038,0.125
524,9/10/24, Michigan State Spartans,0,1.1,79.66,65.56,52.17,30.77,33.33,14.29,0,33.33,74.03,89.47,86.18,54.9,78.21,87.76,0.0,88.24,21.07,23.03,5.35,3.9611650485436893,0.0,0.20388349514563106,0.883495145631068,0.391304347826087
525,9/7/24, Michigan State Spartans,1,1.37,82.4,61.81,48.94,25.0,42.86,0.0,0,31.82,72.34,92.65,89.3,59.32,64.63,81.19,0.0,84.0,17.03,21.36,6.84,4.8545454545454545,0.07142857142857142,0.20909090909090908,0.9,0.14285714285714285
526,9/2/24, Michigan State Spartans,1,1.28,85.26,53.71,42.21,28.57,50.0,33.33,0,43.75,75.32,98.04,92.0,59.52,77.42,80.56,0.0,68.75,18.85,19.79,8.0,4.318181818181818,0.05263157894736842,0.2545454545454545,0.8636363636363636,0.3157894736842105
527,8/30/24, Michigan State Spartans,1,3.02,85.28,60.25,59.21,16.67,37.5,40.0,0,36.36,78.57,97.33,87.01,53.57,67.14,86.75,0.0,95.83,17.71,20.57,7.0,4.527777777777778,0.03333333333333333,0.4351851851851852,0.8981481481481481,0.23333333333333334
528,8/26/24, Michigan State Spartans,0,2.64,84.35,60.3,45.77,0.0,0.0,33.33,0,8.33,72.63,98.78,90.18,68.25,75.64,75.51,57.14,81.82,17.86,20.33,9.56,5.450980392156863,0.0,0.30392156862745096,0.9607843137254902,0.2727272727272727
529,8/23/24, Michigan State Spartans,1,2.68,85.96,56.37,46.12,25.0,66.67,75.0,100,52.63,75.0,97.18,93.56,55.36,70.67,81.52,0.0,89.29,15.74,22.74,10.27,5.037735849056604,0.0625,0.2358490566037736,0.8018867924528302,0.4375
530,11/14/21, Indiana Hoosiers,0,0.93,77.89,59.02,57.5,0.0,0.0,0.0,0,26.92,67.88,87.72,86.22,54.76,66.07,67.47,50.0,93.1,19.24,20.71,11.1,5.053191489361702,0.0,0.2765957446808511,1.0212765957446808,0.2857142857142857
531,11/10/21, Indiana Hoosiers,1,2.19,82.35,66.22,42.42,66.67,0.0,75.0,0,45.0,71.18,96.05,89.0,64.71,67.61,87.21,40.0,91.18,18.45,20.65,11.0,5.0,0.05,0.27450980392156865,1.0980392156862746,0.4
532,11/7/21, Indiana Hoosiers,1,0.5,79.72,57.3,45.62,0.0,0.0,0.0,0,26.67,68.71,93.94,87.41,61.11,58.93,68.57,33.33,85.71,15.67,19.85,10.88,3.9357798165137616,0.2,0.11009174311926606,0.9174311926605505,0.4
533,10/31/21, Indiana Hoosiers,0,1.01,70.06,48.65,50.0,0.0,0.0,0.0,0,26.32,63.45,86.49,75.51,47.27,56.45,61.25,0.0,83.87,17.04,21.76,21.55,3.34,0.0,0.2,1.13,0.3076923076923077
534,10/28/21, Indiana Hoosiers,4,3.01,86.36,53.93,45.81,42.86,14.29,0.0,0,45.83,75.94,98.81,91.92,56.9,74.58,77.17,50.0,88.24,17.0,20.3,11.93,5.617021276595745,0.21052631578947367,0.26595744680851063,0.8617021276595744,0.42105263157894735
535,10/24/21, Indiana Hoosiers,1,3.27,83.18,61.48,51.23,0.0,40.0,50.0,0,42.11,67.53,96.92,92.19,53.13,59.46,74.42,0.0,85.19,15.77,20.79,9.63,5.578947368421052,0.0625,0.2719298245614035,1.0789473684210527,0.125
536,10/21/21, Indiana Hoosiers,2,0.93,79.76,58.6,48.8,57.14,0.0,0.0,0,38.89,66.49,100.0,85.71,58.11,59.52,74.76,33.33,79.41,20.64,21.62,8.85,5.25531914893617,0.14285714285714285,0.2127659574468085,1.074468085106383,0.35714285714285715
537,10/17/21, Indiana Hoosiers,1,0.64,70.73,44.91,49.53,0.0,25.0,0.0,0,0.0,64.84,80.65,73.4,48.08,65.12,63.89,100.0,60.0,19.41,20.74,15.0,3.0210526315789474,0.07142857142857142,0.16842105263157894,0.9789473684210527,0.2857142857142857
538,10/13/21, Indiana Hoosiers,3,2.1,77.93,50.58,39.22,50.0,50.0,75.0,0,35.29,65.1,84.48,88.73,56.9,64.29,64.2,0.0,90.0,15.0,24.12,9.74,3.76,0.21428571428571427,0.17,0.84,0.35714285714285715
539,10/10/21, Indiana Hoosiers,9,5.65,86.25,72.96,52.17,41.67,30.77,0.0,100,33.33,78.5,93.94,92.25,69.39,79.49,85.15,0.0,75.86,15.58,21.41,6.91,6.427184466019417,0.28125,0.34951456310679613,1.0,0.53125
540,10/7/21, Indiana Hoosiers,1,1.1,77.68,60.99,51.38,0.0,25.0,100.0,0,22.86,70.9,93.65,81.7,59.32,69.62,73.39,50.0,88.1,18.65,22.27,6.45,4.40650406504065,0.06666666666666667,0.2601626016260163,1.08130081300813,0.26666666666666666
541,10/1/21, Indiana Hoosiers,1,1.86,73.21,54.32,41.25,33.33,0.0,25.0,100,30.0,70.68,87.5,80.19,59.02,68.33,76.74,75.0,82.76,19.49,22.76,8.06,3.116504854368932,0.06666666666666667,0.1941747572815534,1.058252427184466,0.5333333333333333
542,9/26/21, Indiana Hoosiers,1,0.25,84.43,48.47,44.32,0.0,33.33,100.0,0,0.0,73.72,96.97,91.51,61.11,69.01,81.08,0.0,77.78,20.39,20.62,13.27,4.903225806451613,0.25,0.10752688172043011,1.064516129032258,0.25
543,9/22/21, Indiana Hoosiers,2,0.53,76.61,55.67,48.6,20.0,20.0,0.0,0,27.78,63.12,91.07,84.12,38.36,66.0,57.95,33.33,85.71,22.63,21.72,7.52,4.364583333333333,0.3333333333333333,0.125,0.8125,0.3333333333333333
544,9/18/21, Indiana Hoosiers,1,0.7,78.12,48.03,46.67,16.67,50.0,33.33,0,31.58,66.01,91.23,85.82,55.17,53.85,68.49,33.33,89.19,20.29,20.48,9.52,3.93,0.1,0.13,1.03,0.3
545,9/11/21, Indiana Hoosiers,1,1.09,71.88,43.79,46.2,0.0,37.5,33.33,0,23.08,64.07,94.0,81.42,59.74,48.44,62.89,0.0,73.68,17.08,22.25,13.55,3.310344827586207,0.07692307692307693,0.16379310344827586,1.2155172413793103,0.46153846153846156
546,9/7/21, Indiana Hoosiers,1,0.36,87.96,58.95,50.0,100.0,0.0,0.0,0,28.57,81.55,90.24,91.09,46.34,70.37,85.19,14.29,81.82,18.88,20.42,7.74,6.075268817204301,0.16666666666666666,0.10752688172043011,1.086021505376344,0.3333333333333333
547,9/4/21, Indiana Hoosiers,0,1.04,76.81,56.26,46.24,0.0,33.33,11.11,0,16.67,61.15,88.1,90.32,41.67,56.52,62.71,50.0,85.37,16.53,21.25,6.5,3.3173076923076925,0.0,0.1346153846153846,0.8365384615384616,0.5
548,9/1/21, Indiana Hoosiers,1,1.93,75.07,51.48,50.75,14.29,50.0,300.0,0,28.57,63.83,88.24,83.47,45.45,48.21,64.0,20.0,90.91,19.35,22.1,9.77,3.7216494845360826,0.06666666666666667,0.12371134020618557,1.2061855670103092,0.2
549,8/28/21, Indiana Hoosiers,3,1.98,80.89,59.16,51.34,33.33,0.0,0.0,0,31.25,66.67,90.14,87.92,50.77,50.0,68.29,0.0,90.0,17.66,21.16,7.84,4.644859813084112,0.3,0.09345794392523364,0.9439252336448598,0.4
550,5/18/21, Indiana Hoosiers,0,1.42,77.53,30.6,40.53,25.0,50.0,33.33,0,20.0,58.95,95.12,87.5,47.83,48.57,71.19,33.33,75.0,16.35,21.98,21.27,2.4272727272727272,0.0,0.03636363636363636,0.6636363636363637,0.14285714285714285
551,5/15/21, Indiana Hoosiers,1,0.42,78.88,34.25,38.52,25.0,0.0,0.0,0,50.0,63.11,95.65,85.92,60.47,58.82,73.47,0.0,82.35,20.91,21.8,12.93,2.642105263157895,0.14285714285714285,0.08421052631578947,0.9263157894736842,0.2857142857142857
552,5/10/21, Indiana Hoosiers,2,1.02,75.95,50.87,45.53,50.0,0.0,0.0,0,36.36,62.76,95.65,85.93,56.67,50.0,68.83,60.0,67.86,15.98,20.96,6.49,3.7755102040816326,0.4,0.07142857142857142,1.0612244897959184,0.4
553,5/7/21, Indiana Hoosiers,2,1.67,82.47,54.58,45.45,33.33,0.0,0.0,0,23.81,72.67,92.73,89.17,58.93,70.15,80.43,25.0,86.36,16.79,21.25,8.02,4.942857142857143,0.18181818181818182,0.14285714285714285,0.9714285714285714,0.2727272727272727
554,5/2/21, Indiana Hoosiers,1,0.92,81.97,67.18,49.1,0.0,22.22,0.0,0,41.38,70.47,94.67,87.21,48.44,62.03,75.51,33.33,81.82,17.39,22.78,7.39,4.741935483870968,0.09090909090909091,0.13709677419354838,0.8306451612903226,0.18181818181818182
555,11/10/24, Washington Huskies,1,1.29,69.6,45.7,47.47,0.0,0.0,22.22,0,38.89,59.76,81.82,79.59,46.3,57.89,68.13,0.0,73.08,13.57,20.43,8.05,3.289719626168224,0.09090909090909091,0.205607476635514,1.233644859813084,0.18181818181818182
556,11/8/24, Washington Huskies,0,2.68,79.15,52.84,49.59,20.0,50.0,0.0,0,45.0,65.88,95.35,89.3,26.97,50.53,67.01,0.0,92.86,17.88,19.3,11.45,5.015151515151516,0.0,0.15151515151515152,1.0681818181818181,0.3125
557,11/3/24, Washington Huskies,1,1.18,73.16,34.72,50.9,60.0,25.0,66.67,0,33.33,64.75,83.33,85.92,35.0,56.9,66.67,0.0,78.26,16.81,20.36,18.08,2.5660377358490565,0.08333333333333333,0.1792452830188679,0.7830188679245284,0.4166666666666667
558,10/26/24, Washington Huskies,2,2.86,74.03,44.86,50.19,10.0,44.44,0.0,0,42.11,65.88,94.23,79.38,41.46,69.81,67.42,100.0,79.49,18.7,18.94,8.89,3.8118811881188117,0.08695652173913043,0.37623762376237624,1.108910891089109,0.30434782608695654
559,10/22/24, Washington Huskies,2,1.31,77.83,46.1,51.66,28.57,0.0,0.0,0,20.0,65.1,100.0,85.29,35.42,60.29,75.36,0.0,80.95,23.13,20.66,13.48,4.108910891089109,0.16666666666666666,0.18811881188118812,0.801980198019802,0.25
560,10/19/24, Washington Huskies,3,2.87,71.73,40.85,52.23,40.0,11.11,0.0,100,35.71,63.43,91.07,78.57,39.66,57.33,73.42,0.0,75.76,17.62,19.73,8.91,3.6037735849056602,0.25,0.20754716981132076,1.0660377358490567,0.5
561,10/12/24, Washington Huskies,2,1.28,77.78,45.58,47.86,33.33,14.29,50.0,0,23.08,69.36,98.04,81.34,52.94,68.35,76.77,0.0,94.12,20.13,21.12,8.5,3.6,0.1,0.22608695652173913,0.7565217391304347,0.3
562,10/8/24, Washington Huskies,0,0.98,64.97,46.41,46.79,12.5,40.0,0.0,0,20.0,60.87,82.05,70.67,46.38,59.15,67.37,100.0,65.63,20.44,19.21,7.12,3.009009009009009,0.0,0.10810810810810811,1.1081081081081081,0.15384615384615385
563,10/4/24, Washington Huskies,2,0.83,74.31,45.14,48.35,40.0,25.0,0.0,0,40.0,67.96,90.74,79.25,50.79,67.24,68.42,0.0,92.86,18.64,19.91,9.61,3.854368932038835,0.18181818181818182,0.1650485436893204,0.9029126213592233,0.5454545454545454
564,9/28/24, Washington Huskies,0,1.07,71.51,50.65,40.52,25.0,57.14,0.0,0,28.57,60.95,92.31,82.72,51.61,60.66,62.37,0.0,81.4,18.27,20.66,5.5,3.44,0.0,0.15,1.09,0.2727272727272727
565,9/21/24, Washington Huskies,2,1.52,74.24,52.86,45.0,40.0,20.0,25.0,0,31.25,62.11,88.64,81.38,42.67,45.45,64.29,0.0,72.97,17.65,22.21,6.51,3.7009345794392523,0.18181818181818182,0.14018691588785046,0.8317757009345794,0.5454545454545454
566,9/17/24, Washington Huskies,1,0.91,81.74,46.55,50.43,40.0,14.29,25.0,0,14.29,72.03,92.68,88.46,50.0,67.74,79.69,0.0,90.91,19.34,20.32,8.83,3.4901960784313726,0.09090909090909091,0.1568627450980392,0.696078431372549,0.2727272727272727
567,9/14/24, Washington Huskies,0,1.77,78.64,53.19,47.87,0.0,60.0,0.0,0,23.08,71.34,90.32,82.61,60.0,60.0,69.33,0.0,88.89,17.38,18.44,8.17,3.8867924528301887,0.0,0.08490566037735849,0.9245283018867925,0.23076923076923078
568,9/10/24, Washington Huskies,2,3.03,80.29,46.66,43.23,25.0,50.0,33.33,0,30.77,71.97,92.68,87.2,54.39,62.5,62.64,0.0,85.0,14.89,18.42,10.44,3.951923076923077,0.14285714285714285,0.19230769230769232,1.0480769230769231,0.35714285714285715
569,9/5/24, Washington Huskies,1,0.38,80.13,52.33,45.64,66.67,0.0,0.0,0,35.71,68.16,90.54,86.84,46.94,52.83,65.91,0.0,80.65,21.44,17.76,4.91,4.457142857142857,0.2,0.08571428571428572,1.2476190476190476,0.4
570,9/2/24, Washington Huskies,2,2.35,85.47,64.53,43.21,33.33,50.0,0.0,0,36.84,77.63,93.33,91.4,48.08,73.63,80.33,100.0,96.15,17.15,17.88,6.64,6.33,0.1111111111111111,0.28,1.13,0.6111111111111112
571,8/30/24, Washington Huskies,2,1.09,79.72,52.0,48.33,0.0,27.27,0.0,0,18.52,67.31,92.54,87.62,40.0,50.7,66.67,0.0,88.0,17.99,20.43,8.21,4.324561403508772,0.18181818181818182,0.16666666666666666,0.8333333333333334,0.36363636363636365
572,8/27/24, Washington Huskies,1,0.53,79.32,49.6,49.79,0.0,50.0,0.0,0,42.86,68.67,90.91,88.72,43.1,57.89,69.74,50.0,82.61,18.98,19.69,6.84,3.914285714285714,0.125,0.11428571428571428,0.9047619047619048,0.125
573,8/24/24, Washington Huskies,1,1.37,83.05,49.24,54.66,33.33,50.0,100.0,0,36.67,77.09,92.41,82.84,53.49,73.21,78.75,100.0,76.19,17.07,16.66,7.37,4.952830188679245,0.0625,0.36792452830188677,0.9245283018867925,0.4375
574,11/10/22, Ohio State Buckeyes,1,1.51,79.84,54.48,51.14,28.57,50.0,33.33,0,31.58,66.48,93.59,86.93,51.72,65.52,84.09,50.0,86.67,17.79,17.93,5.82,4.458715596330276,0.07692307692307693,0.25688073394495414,1.201834862385321,0.46153846153846156
575,11/5/22, Ohio State Buckeyes,1,2.16,81.86,57.64,48.62,28.57,40.0,0.0,0,30.77,75.15,93.88,90.86,57.45,67.65,81.4,50.0,88.24,18.65,20.49,7.52,5.032608695652174,0.0625,0.31521739130434784,1.2717391304347827,0.4375
576,10/30/22, Ohio State Buckeyes,2,1.29,76.07,56.12,46.2,40.0,20.0,0.0,0,34.62,65.56,86.96,85.38,56.52,68.67,75.0,33.33,90.7,18.07,20.02,7.47,4.7272727272727275,0.125,0.21212121212121213,1.3333333333333333,0.3125
577,10/26/22, Ohio State Buckeyes,2,3.93,79.82,53.53,45.72,42.86,16.67,0.0,100,22.22,73.45,90.91,85.27,50.0,74.24,81.0,66.67,78.57,16.69,19.58,8.51,4.691489361702128,0.10526315789473684,0.2872340425531915,1.148936170212766,0.47368421052631576
578,10/22/22, Ohio State Buckeyes,1,1.4,77.35,52.17,49.53,0.0,12.5,0.0,0,36.36,66.86,90.0,86.52,61.11,66.28,76.0,0.0,96.55,13.75,21.93,12.7,4.415841584158416,0.09090909090909091,0.19801980198019803,0.9702970297029703,0.18181818181818182
579,10/16/22, Ohio State Buckeyes,2,4.13,77.47,58.16,40.79,33.33,33.33,0.0,50,41.67,66.14,86.67,91.43,42.47,60.56,68.18,0.0,71.43,14.09,20.64,4.93,4.264705882352941,0.13333333333333333,0.24509803921568626,1.1862745098039216,0.5333333333333333
580,10/12/22, Ohio State Buckeyes,3,1.22,74.86,43.9,41.5,14.29,50.0,100.0,0,7.69,63.5,88.46,85.71,52.0,60.0,67.44,0.0,85.0,22.49,19.76,7.86,3.4423076923076925,0.25,0.16346153846153846,1.0865384615384615,0.25
581,10/6/22, Ohio State Buckeyes,3,2.3,77.86,57.99,46.98,14.29,0.0,40.0,0,36.0,64.97,98.33,82.79,56.06,67.27,65.35,100.0,85.29,16.44,19.82,6.72,4.02,0.14285714285714285,0.33,1.4,0.42857142857142855
582,10/1/22, Ohio State Buckeyes,2,1.38,82.24,60.53,44.95,33.33,50.0,50.0,0,35.29,74.44,95.71,84.62,50.88,64.1,73.96,88.89,96.3,18.38,19.76,7.66,4.414414414414415,0.1111111111111111,0.1981981981981982,1.1081081081081081,0.3888888888888889
583,9/25/22, Ohio State Buckeyes,0,1.16,76.01,46.87,47.1,25.0,28.57,33.33,0,60.0,63.03,86.21,87.61,37.74,57.38,69.51,0.0,87.18,16.72,18.72,10.19,3.96,0.0,0.18,1.02,0.08333333333333333
584,9/22/22, Ohio State Buckeyes,0,1.46,83.67,54.74,48.31,0.0,16.67,50.0,0,35.0,73.2,94.59,90.75,52.08,68.66,76.6,50.0,96.15,16.53,22.52,7.02,4.711538461538462,0.0,0.17307692307692307,0.8557692307692307,0.25
585,9/18/22, Ohio State Buckeyes,2,1.63,78.23,49.23,47.2,20.0,22.22,100.0,0,39.13,68.06,95.31,83.78,44.68,58.33,75.32,0.0,90.48,16.37,20.31,6.33,3.98989898989899,0.125,0.2828282828282828,1.121212121212121,0.4375
586,9/14/22, Ohio State Buckeyes,3,1.51,74.69,37.53,50.0,0.0,50.0,0.0,0,23.53,62.7,87.5,85.0,54.17,63.83,70.77,50.0,82.61,15.3,19.3,10.33,3.085714285714286,0.25,0.1619047619047619,0.819047619047619,0.6666666666666666
587,9/10/22, Ohio State Buckeyes,2,1.98,72.81,43.15,46.96,40.0,11.11,0.0,0,35.29,59.57,94.59,82.56,43.64,52.54,71.62,40.0,96.55,17.6,21.34,9.09,2.909090909090909,0.14285714285714285,0.21818181818181817,0.9090909090909091,0.35714285714285715
